Division Number: 38
Division Date: 10 January 2024 - 16:47

Finance Bill Committee Stage: New Clause 5

Aye Count: 18
No Count: 300
Result: Question accordingly disagreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Holly Mumby-Croft","Conservative","Scunthorpe","No",""
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","No",""
"Ian Murray","Labour","Edinburgh South","No Vote Recorded",""
"James Murray","Labour","Ealing North","No Vote Recorded",""
"Sheryll Murray","Conservative","South East Cornwall","No",""
"Andrew Murrison","Conservative","South West Wiltshire","No",""
"Lisa Nandy","Labour","Wigan","No Vote Recorded",""
"Robert Neill","Conservative","Bromley and Chislehurst","No",""
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","No Vote Recorded",""
"Charlotte Nichols","Labour","Warrington North","No Vote Recorded",""
"Lia Nici","Conservative","Great Grimsby","No",""
"John Nicolson","Scottish National Party","Ochil and South Perthshire","No Vote Recorded",""
"Caroline Nokes","Conservative","Romsey and Southampton North","No",""
"Jesse Norman","Conservative","Hereford and South Herefordshire","No",""
"Alex Norris","Labour","Nottingham North","No Vote Recorded",""
"Neil O'Brien","Conservative","Harborough","No",""
"Brendan O'Hara","Scottish National Party","Argyll and Bute","No Vote Recorded",""
"Matthew Offord","Conservative","Hendon","No Vote Recorded",""
"Sarah Olney","Liberal Democrat","Richmond Park","Aye",""
"Chi Onwurah","Labour","Newcastle upon Tyne Central","No Vote Recorded",""
"Guy Opperman","Conservative","Hexham","No",""
"Abena Oppong-Asare","Labour","Erith and Thamesmead","No Vote Recorded",""
"Kate Osamor","Labour","Edmonton","No Vote Recorded",""
"Kate Osborne","Labour","Jarrow","No Vote Recorded",""
"Kirsten Oswald","Scottish National Party","East Renfrewshire","No Vote Recorded",""
"Taiwo Owatemi","Labour","Coventry North West","No Vote Recorded",""
"Sarah Owen","Labour","Luton North","No Vote Recorded",""
"Ian Paisley","Democratic Unionist Party","North Antrim","No Vote Recorded",""
"Priti Patel","Conservative","Witham","No",""
"Mark Pawsey","Conservative","Rugby","No",""
"Stephanie Peacock","Labour","Barnsley East","No Vote Recorded",""
"Mike Penning","Conservative","Hemel Hempstead","No",""
"Matthew Pennycook","Labour","Greenwich and Woolwich","No Vote Recorded",""
"John Penrose","Conservative","Weston-super-Mare","No",""
"Andrew Percy","Conservative","Brigg and Goole","No",""
"Toby Perkins","Labour","Chesterfield","No Vote Recorded",""
"Jess Phillips","Labour","Birmingham, Yardley","No Vote Recorded",""
"Bridget Phillipson","Labour","Houghton and Sunderland South","No Vote Recorded",""
"Chris Philp","Conservative","Croydon South","No",""
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","No Vote Recorded",""
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","No Vote Recorded",""
"Rebecca Pow","Conservative","Taunton Deane","No",""
"Lucy Powell","Labour","Manchester Central","No Vote Recorded",""
"Victoria Prentis","Conservative","Banbury","No",""
"Mark Pritchard","Conservative","The Wrekin","No",""
"Tom Pursglove","Conservative","Corby","No",""
"Anum Qaisar","Scottish National Party","Airdrie and Shotts","No Vote Recorded",""
"Jeremy Quin","Conservative","Horsham","No",""
"Will Quince","Conservative","Colchester","No",""
"Yasmin Qureshi","Labour","Bolton South East","No Vote Recorded",""
"Dominic Raab","Conservative","Esher and Walton","No Vote Recorded",""
"Tom Randall","Conservative","Gedling","No",""
"Angela Rayner","Labour","Ashton-under-Lyne","No Vote Recorded",""
"John Redwood","Conservative","Wokingham","No",""
"Steve Reed","Labour","Croydon North","No Vote Recorded",""
"Jacob Rees-Mogg","Conservative","North East Somerset","No",""
"Christina Rees","Independent","Neath","No Vote Recorded",""
"Ellie Reeves","Labour","Lewisham West and Penge","No Vote Recorded",""
"Rachel Reeves","Labour","Leeds West","No Vote Recorded",""
"Jonathan Reynolds","Labour","Stalybridge and Hyde","No Vote Recorded",""
"Bell Ribeiro-Addy","Labour","Streatham","No Vote Recorded",""
"Nicola Richards","Conservative","West Bromwich East","No",""
"Angela Richardson","Conservative","Guildford","No",""
"Marie Rimmer","Labour","St Helens South and Whiston","No Vote Recorded",""
"Rob Roberts","Independent","Delyn","No Vote Recorded",""
"Laurence Robertson","Conservative","Tewkesbury","No Vote Recorded",""
"Gavin Robinson","Democratic Unionist Party","Belfast East","No Vote Recorded",""
"Mary Robinson","Conservative","Cheadle","No Vote Recorded",""
"Matt Rodda","Labour","Reading East","No Vote Recorded",""
"Andrew Rosindell","Conservative","Romford","No Vote Recorded",""
"Douglas Ross","Conservative","Moray","No Vote Recorded",""
"Lee Rowley","Conservative","North East Derbyshire","No",""
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","No Vote Recorded",""
"Dean Russell","Conservative","Watford","No",""
"David Rutley","Conservative","Macclesfield","No Vote Recorded",""
"Gary Sambrook","Conservative","Birmingham, Northfield","No",""
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","Aye",""
"Selaine Saxby","Conservative","North Devon","No",""
"Paul Scully","Conservative","Sutton and Cheam","No",""
"Bob Seely","Conservative","Isle of Wight","No",""
"Andrew Selous","Conservative","South West Bedfordshire","No",""
"Naz Shah","Labour","Bradford West","No Vote Recorded",""
"Michael Shanks","Labour","Rutherglen and Hamilton West","No Vote Recorded",""
"Jim Shannon","Democratic Unionist Party","Strangford","No",""
"Grant Shapps","Conservative","Welwyn Hatfield","No",""
"Virendra Sharma","Labour","Ealing, Southall","No Vote Recorded",""
"Alok Sharma","Conservative","Reading West","No",""
"Barry Sheerman","Labour","Huddersfield","No Vote Recorded",""
"Alec Shelbrooke","Conservative","Elmet and Rothwell","No",""
"Tommy Sheppard","Scottish National Party","Edinburgh East","No Vote Recorded",""
"Tulip Siddiq","Labour","Hampstead and Kilburn","No Vote Recorded",""
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","No",""
"Andy Slaughter","Labour","Hammersmith","No Vote Recorded",""
"Alyn Smith","Scottish National Party","Stirling","No Vote Recorded",""
"Cat Smith","Labour","Lancaster and Fleetwood","No Vote Recorded",""
"Chloe Smith","Conservative","Norwich North","No",""
"Greg Smith","Conservative","Buckingham","No",""
"Henry Smith","Conservative","Crawley","No",""
"Jeff Smith","Labour","Manchester, Withington","No Vote Recorded",""
"Julian Smith","Conservative","Skipton and Ripon","No Vote Recorded",""
"Nick Smith","Labour","Blaenau Gwent","No Vote Recorded",""
"Royston Smith","Conservative","Southampton, Itchen","No",""
"Karin Smyth","Labour","Bristol South","No Vote Recorded",""
"Alex Sobel","Labour","Leeds North West","No Vote Recorded",""
"Amanda Solloway","Conservative","Derby North","No",""
"John Spellar","Labour","Warley","No Vote Recorded",""
"Ben Spencer","Conservative","Runnymede and Weybridge","No",""
"Mark Spencer","Conservative","Sherwood","No",""
"Alexander Stafford","Conservative","Rother Valley","No",""
"Keir Starmer","Labour","Holborn and St Pancras","No Vote Recorded",""
"Chris Stephens","Scottish National Party","Glasgow South West","No Vote Recorded",""
"Andrew Stephenson","Conservative","Pendle","No",""
"Jo Stevens","Labour","Cardiff Central","No Vote Recorded",""
"Jane Stevenson","Conservative","Wolverhampton North East","No",""
"John Stevenson","Conservative","Carlisle","No",""
"Bob Stewart","Independent","Beckenham","No Vote Recorded",""
"Iain Stewart","Conservative","Milton Keynes South","No",""
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","Teller - Ayes",""
"Alistair Strathern","Labour","Mid Bedfordshire","No Vote Recorded",""
"Gary Streeter","Conservative","South West Devon","No",""
"Wes Streeting","Labour","Ilford North","No Vote Recorded",""
"Mel Stride","Conservative","Central Devon","No",""
"Graham Stringer","Labour","Blackley and Broughton","No Vote Recorded",""
"Graham Stuart","Conservative","Beverley and Holderness","No",""
"Julian Sturdy","Conservative","York Outer","No",""
"Zarah Sultana","Labour","Coventry South","No Vote Recorded",""
"Rishi Sunak","Conservative","Richmond (Yorks)","No Vote Recorded",""
"James Sunderland","Conservative","Bracknell","No",""
"Desmond Swayne","Conservative","New Forest West","No",""
"Robert Syms","Conservative","Poole","No",""
"Mark Tami","Labour","Alyn and Deeside","No Vote Recorded",""
"Sam Tarry","Labour","Ilford South","No Vote Recorded",""
"Alison Thewliss","Scottish National Party","Glasgow Central","No Vote Recorded",""
"Nick Thomas-Symonds","Labour","Torfaen","No Vote Recorded",""
"Derek Thomas","Conservative","St Ives","No",""
"Gareth Thomas","Labour","Harrow West","No Vote Recorded",""
"Owen Thompson","Scottish National Party","Midlothian","No Vote Recorded",""
"Richard Thomson","Scottish National Party","Gordon","No Vote Recorded",""
"Emily Thornberry","Labour","Islington South and Finsbury","No Vote Recorded",""
"Maggie Throup","Conservative","Erewash","No",""
"Stephen Timms","Labour","East Ham","No Vote Recorded",""
"Edward Timpson","Conservative","Eddisbury","No",""
"Kelly Tolhurst","Conservative","Rochester and Strood","No",""
"Justin Tomlinson","Conservative","North Swindon","No",""
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","No",""
"Craig Tracey","Conservative","North Warwickshire","No",""
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","No",""
"Jon Trickett","Labour","Hemsworth","No Vote Recorded",""
"Laura Trott","Conservative","Sevenoaks","No",""
"Elizabeth Truss","Conservative","South West Norfolk","No Vote Recorded",""
"Steve Tuckwell","Conservative","Uxbridge and South Ruislip","No",""
"Tom Tugendhat","Conservative","Tonbridge and Malling","No",""
"Karl Turner","Labour","Kingston upon Hull East","No Vote Recorded",""
"Derek Twigg","Labour","Halton","No Vote Recorded",""
"Liz Twist","Labour","Blaydon","No Vote Recorded",""
"Shailesh Vara","Conservative","North West Cambridgeshire","No Vote Recorded",""
"Valerie Vaz","Labour","Walsall South","No Vote Recorded",""
"Martin Vickers","Conservative","Cleethorpes","No",""
"Matt Vickers","Conservative","Stockton South","No Vote Recorded",""
"Theresa Villiers","Conservative","Chipping Barnet","No",""
"Christian Wakeford","Labour","Bury South","No Vote Recorded",""
"Robin Walker","Conservative","Worcester","No",""
"Charles Walker","Conservative","Broxbourne","No",""
"Ben Wallace","Conservative","Wyre and Preston North","No Vote Recorded",""
"Jamie Wallis","Conservative","Bridgend","No Vote Recorded",""
"Matt Warman","Conservative","Boston and Skegness","No",""
"Giles Watling","Conservative","Clacton","No",""
"Suzanne Webb","Conservative","Stourbridge","Teller - Noes",""
"Claudia Webbe","Independent","Leicester East","No Vote Recorded",""
"Catherine West","Labour","Hornsey and Wood Green","No Vote Recorded",""
"Andrew Western","Labour","Stretford and Urmston","No Vote Recorded",""
"Matt Western","Labour","Warwick and Leamington","No Vote Recorded",""
"Helen Whately","Conservative","Faversham and Mid Kent","No",""
"Heather Wheeler","Conservative","South Derbyshire","No",""
"Alan Whitehead","Labour","Southampton, Test","No Vote Recorded",""
"Philippa Whitford","Scottish National Party","Central Ayrshire","No Vote Recorded",""
"Mick Whitley","Labour","Birkenhead","No Vote Recorded",""
"Craig Whittaker","Conservative","Calder Valley","No",""
"John Whittingdale","Conservative","Maldon","No",""
"Nadia Whittome","Labour","Nottingham East","No Vote Recorded",""
"Bill Wiggin","Conservative","North Herefordshire","No",""
"James Wild","Conservative","North West Norfolk","No",""
"Craig Williams","Conservative","Montgomeryshire","No",""
"Hywel Williams","Plaid Cymru","Arfon","No Vote Recorded",""
"Gavin Williamson","Conservative","South Staffordshire","No",""
"Munira Wilson","Liberal Democrat","Twickenham","Aye",""
"Sammy Wilson","Democratic Unionist Party","East Antrim","No Vote Recorded",""
"Beth Winter","Labour","Cynon Valley","No Vote Recorded",""
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No Vote Recorded",""
"Mike Wood","Conservative","Dudley South","Teller - Noes",""
"William Wragg","Conservative","Hazel Grove","No",""
"Jeremy Wright","Conservative","Kenilworth and Southam","No",""
"Mohammad Yasin","Labour","Bedford","No Vote Recorded",""
"Jacob Young","Conservative","Redcar","No",""
"Nadhim Zahawi","Conservative","Stratford-on-Avon","No Vote Recorded",""
"Daniel Zeichner","Labour","Cambridge","No Vote Recorded",""
